Transaction ID,Segment,Revenue
367732159,granify,56.9
367732161,granify,199.99
367732165,granify,34.95
367732167,granify,39.95
367732169,granify,39.95
367732171,granify,29.8
367732173,baseline,48
367732175,baseline,45
367732177,baseline,39.95
367732179,granify,89.95
367732181,granify,39.95
367732183,granify,79.9
367732185,granify,81.95
367732187,granify,23.97
367732189,granify,39.95
367732191,granify,39.95
367732193,granify,28
367732195,granify,39.95
367732197,granify,199.99
367732199,granify,24.95
367732201,granify,39.95
367732203,granify,59.9
367732205,granify,39.95
367732209,granify,149.9
367732211,baseline,27
367732213,granify,29.95
367732217,granify,399.98
367732219,granify,12.95
367732221,granify,39.95
367732223,granify,34.95
367732225,granify,79.9
367732227,granify,119.85
367732229,granify,39.95
367732231,granify,31.91
367732235,granify,44.75
367732237,granify,60.95
367732239,granify,39.95
367732241,granify,86.3
367732243,granify,60.8
367732245,baseline,28
367732247,granify,19.9
367732249,baseline,16.49
367732251,granify,28
367732253,granify,59.9
367732255,baseline,39.95
367732257,granify,39.95
367732259,granify,39.95
367732261,granify,39.95
367732263,granify,116.85
367732265,granify,39.95
367732267,granify,39.95
367732269,granify,41.12
367732271,granify,27.19
367732273,granify,19.9
367732275,granify,17.95
367732277,baseline,39.95
367732279,granify,32
367732281,granify,79.9
367732283,granify,74.8
367732285,granify,32
367732287,granify,94.99
367732289,granify,19.99
367732293,granify,96.93
367732295,baseline,79.9
367732297,granify,123.94
367732299,granify,39.98
367732301,granify,27
367732303,granify,160
367732305,granify,37
367732307,granify,39.95
367732309,granify,98.13
367732311,granify,39.95
367732313,granify,79.9
367732315,granify,32
367732317,granify,32
367732319,granify,78.75
367732321,granify,41.31
367732323,granify,49.98
367732325,granify,120.27
367732327,granify,21.25
367732329,granify,74.9
367732331,granify,39.95
367732333,granify,19.95
367732335,granify,39.95
367732337,granify,22.25
367732339,granify,39.95
367732341,granify,171.45
367732343,granify,39.95
367732345,granify,32
367732345,baseline,32
367732347,granify,16.95
367732349,granify,32
367732351,baseline,199.99
367732353,granify,19.9
367732355,granify,145.9
367732357,granify,199.99
367732359,granify,156.74
367732361,granify,82
367732363,granify,199.99
367732365,granify,41.49
367732367,granify,39.95
367732371,granify,32
367732373,granify,32
367732379,granify,119.85
367732381,granify,299.95
367732383,granify,32
367732387,granify,100.28
367732389,granify,34.95
367732391,granify,27
367732393,granify,71.95
367732395,baseline,32
367732397,granify,29.95
367732399,granify,39.95
367732401,granify,32
367732403,granify,199.99
367732405,granify,39.95
367732407,granify,81.95
367732409,granify,32
367732411,granify,35.9
367732413,granify,36.33
367732417,granify,36.95
367732419,baseline,34.95
367732421,granify,32
367732423,granify,39.95
367732425,granify,74.85
367732427,granify,144.99
367732429,baseline,119.95
367732431,granify,27
367732433,granify,34.95
367732435,granify,32
367732437,granify,16.95
367732439,granify,32
367732441,granify,17.95
367732443,granify,194.99
367732445,granify,32
367732447,granify,32
367732449,granify,40
367732451,granify,16.17
367732453,granify,32
367732455,granify,32
367732457,granify,66.95
367732459,granify,24.95
367732461,baseline,24.97
367732463,granify,32
367732465,granify,32
367732467,granify,32
367732469,baseline,29.99
367732471,granify,32
367732473,granify,32
367732475,granify,27.75
367732477,granify,34.95
367732479,granify,24.82
367732481,granify,111.9
367732483,granify,76.8
367732485,granify,32
367732487,granify,98.13
367732489,granify,32
367732491,granify,71.95
367732493,granify,59.99
367732495,granify,32
367732497,granify,110.75
367732499,granify,16.95
367732501,granify,39.21
367732503,granify,32
367732505,granify,109.99
367732507,granify,48.38
367732511,granify,21.25
367732513,granify,39.95
367732515,granify,32
367732517,granify,39.95
367732519,granify,45
367732521,granify,69.99
367732523,granify,199.99
367732525,granify,32
367732527,baseline,64.45
367732529,granify,26.71
367732531,granify,93.39
367732533,granify,32
367732535,granify,199.99
367732537,granify,82.75
367732539,granify,39.95
367732541,granify,32
367732543,granify,32
367732545,granify,32
367732547,granify,68
367732549,granify,30
367732553,granify,199.99
367732555,granify,104.97
367732557,granify,111.9
367732559,baseline,32
367732561,granify,59.74
367732563,granify,206.4
367732565,granify,259.99
367732567,granify,137.53
367732571,granify,39.95
367732573,baseline,34.9
367732575,granify,32
367732577,granify,39.95
367732579,granify,39.95
367732581,baseline,537.9
367732583,granify,27.95
367732585,granify,39.95
367732587,granify,34.95
367732589,baseline,30
367732591,granify,32
367732593,granify,22.9
367732595,baseline,74
367732597,granify,50
367732599,granify,34.95
367732601,granify,16.95
367732603,granify,19.99
367732605,granify,104.98
367732607,granify,199.88
367732609,granify,39.95
367732611,granify,22
367732613,baseline,29.95
367732615,granify,23
367732617,granify,34.95
367732619,granify,128
367732621,granify,26.95
367732623,baseline,179.45
367732625,granify,82
367732627,granify,109.8
367732629,granify,39.95
367732631,granify,199.99
367732633,granify,50
367732635,granify,50
367732637,granify,133.9
367732639,granify,2296.5
367732641,granify,50
367732643,granify,50
367732645,granify,19.99
367732647,granify,50
367732649,granify,50
367732651,granify,21.95
367732653,granify,50
367732655,baseline,50
367732657,granify,45
367732659,granify,41.49
367732661,granify,149.99
367732663,baseline,50
367732667,granify,50
367732669,granify,199.99
367732671,granify,50
367732673,granify,24.95
367732677,granify,50
367732679,baseline,32
367732681,granify,36.95
367732683,granify,50
367732685,granify,28.32
367732687,granify,45
367732689,granify,50
367732691,granify,36.14
367732693,granify,539.94
367732695,granify,32
367732697,granify,50
367732699,granify,93.85
367732701,granify,32
367732703,granify,50
367732705,granify,219.9
367732707,granify,26.95
367732709,granify,39.95
367732711,granify,39.95
367732713,granify,32
367732715,baseline,12
367732717,granify,50
367732719,baseline,199.99
367732721,granify,52.41
367732723,granify,32
367732725,granify,50
367732727,granify,32
367732729,granify,22
367732731,granify,45
367732733,granify,58
367732735,baseline,36.33
367732737,granify,16.95
367732739,granify,50
367732741,granify,125.9
367732743,granify,199.99
367732745,baseline,199.99
367732749,baseline,50
367732751,granify,28.96
367732753,granify,229.99
367732755,granify,50
367732757,granify,50
367732759,granify,74.5
367732761,granify,50
367732763,granify,84.96
367732765,granify,24.99
367732767,granify,50
367732769,baseline,50
367732771,granify,32
367732773,granify,49.95
367732775,granify,32
367732777,granify,50
367732779,granify,17.8
367732783,granify,49.9
367732785,granify,111.9
367732787,granify,50
367732789,granify,11.32
367732791,granify,28
367732793,granify,114.8
367732795,granify,32
367732797,granify,50
367732799,granify,82
367732803,granify,74.5
367732805,granify,50
367732807,granify,50
367732809,granify,50
367732811,baseline,50
367732813,granify,50
367732815,granify,50
367732819,granify,45
367732823,granify,50
367732825,granify,19.95
367732827,granify,59.99
367732829,granify,50
367732831,granify,32
367732833,granify,103.95
367732835,granify,39.68
367732837,granify,16.95
367732839,granify,50
367732841,granify,199.99
367732843,granify,50
367732847,granify,50
367732849,granify,50
367732851,granify,45
367732853,granify,65.45
367732855,baseline,219.95
367732857,baseline,50
367732859,granify,50
367732861,granify,17.95
367732863,granify,31.95
367732865,granify,50
367732867,granify,82
367732869,granify,50
367732873,granify,27
367732877,granify,39.95
367732881,granify,50
367732887,granify,105.85
367732889,granify,50
367732891,granify,32
367732893,granify,15
367732895,granify,199.99
367732897,granify,146.85
367732901,granify,50
367732903,granify,84.95
367732907,granify,199.99
367732909,baseline,322
367732911,granify,32
367732913,granify,50
367732915,granify,50
367732917,granify,50
367732919,granify,50
367732921,granify,45
367732923,granify,50
367732925,granify,49.99
367732927,granify,23
367732929,granify,50
367732931,granify,50
367732933,granify,64
367732935,granify,46.5
367732937,granify,79.9
367732939,granify,40
367732941,granify,34.95
367732943,baseline,50
367732945,granify,169.98
367732947,granify,32
367732949,granify,109.27
367732951,granify,50
367732957,granify,121.95
367732959,granify,50
367732961,granify,71.95
367732963,granify,89.95
367732965,granify,100.98
367732967,granify,50
367732969,granify,42.5
367732971,granify,64.9
367732973,granify,82
367732975,granify,42
367732977,granify,49.95
367732979,granify,50
367732981,granify,50
367732983,granify,32
367732985,granify,50
367732987,granify,84.95
367732989,granify,110
367732991,granify,32
367732993,granify,50
367732995,granify,149.9
367732999,granify,638.45
367733001,granify,17.97
367733003,granify,344.47
367733005,baseline,32
367733007,granify,50
367733009,granify,29
367733011,granify,50
367733013,granify,82
367733015,granify,50
367733017,granify,45
367733021,granify,42.85
367733023,granify,50
367733025,granify,82
367733027,baseline,50
367733029,granify,78.99
367733031,granify,24.95
367733033,granify,50
367733037,granify,45
367733039,granify,50
367733041,granify,62
367733043,granify,57.95
367733045,granify,50
367733049,granify,121.95
367733051,granify,50
367733053,granify,50
367733055,granify,32
367733059,granify,19.9
367733061,granify,16.95
367733063,granify,50
367733065,granify,32
367733067,granify,16.95
367733071,granify,34.95
367733073,granify,48.38
367733075,baseline,77.6
367733077,granify,29.95
367733079,granify,101
367733081,granify,178.9
367733083,granify,21.95
367733085,granify,32
367733087,granify,89.95
367733089,granify,109.98
367733091,granify,19.95
367733093,granify,17.95
367733095,granify,50
367733097,granify,31.95
367733099,granify,44.7
367733101,baseline,40
367733103,granify,49.95
367733105,granify,32
367733107,granify,16.95
367733109,granify,50
367733111,granify,39.95
367733113,granify,199.99
367733115,granify,21.95
367733117,granify,50
367733119,granify,32
367733121,granify,126.95
367733123,granify,499.99
367733125,granify,21.95
367733127,granify,111.97
367733129,granify,19.95
367733131,granify,24.95
367733133,granify,27
367733135,granify,199.99
367733137,granify,32
367733139,granify,31.95
367733141,granify,37
367733143,granify,21.95
367733147,granify,21.95
367733149,granify,39.9
367733151,granify,21.95
367733153,granify,16.95
367733155,baseline,34
367733157,granify,50
367733159,granify,24.5
367733161,granify,45
367733163,baseline,65.87
367733165,granify,34.95
367733167,granify,34.95
367733169,granify,21.95
367733171,granify,50
367733173,granify,22.5
367733175,granify,19.96
367733177,granify,139.9
367733179,granify,99.99
367733181,granify,43.9
367733183,granify,32
367733185,granify,69.95
367733187,granify,29.5
367733189,baseline,33
367733191,granify,39.95
367733195,granify,26.78
367733197,granify,19.95
367733199,granify,54.9
367733201,granify,21.95
367733203,granify,50
367733205,granify,45
367733207,granify,50
367733209,granify,32
367733211,granify,59.9
367733213,granify,94.98
367733215,granify,99.99
367733217,baseline,50
367733219,granify,50
367733221,granify,64.9
367733223,granify,26.95
367733227,baseline,35.16
367733229,granify,28
367733231,granify,43.95
367733233,granify,199.99
367733235,granify,21.95
367733237,granify,21.95
367733239,granify,99.99
367733243,granify,17.95
367733245,granify,81.99
367733247,granify,34.95
367733249,granify,32
367733251,baseline,29.95
367733255,granify,199.99
367733257,baseline,50
367733259,granify,16.95
367733261,granify,89.95
367733263,baseline,15.48
367733265,granify,17.95
367733267,granify,17.95
367733269,baseline,21.95
367733271,granify,21.95
367733273,granify,16.95
367733275,granify,21.95
367733277,granify,167.8
367733279,granify,109.95
367733281,granify,50
367733283,baseline,50
367733289,granify,16.95
367733291,granify,103.66
367733293,granify,34
367733295,granify,16.95
367733297,granify,12
367733299,granify,16.95
367733301,granify,41.31
367733303,granify,34.95
367733305,granify,29.95
367733307,granify,34.95
367733309,granify,29.95
367733311,granify,19.95
367733313,granify,34.95
367733315,granify,22.5
367733317,granify,50
367733319,granify,34.95
367733321,granify,84.95
367733323,granify,12
367733325,granify,36.9
367733327,granify,23
367733329,granify,109.85
367733331,granify,194.99
367733333,granify,79.9
367733335,granify,16.95
367733337,granify,38.12
367733339,baseline,34.95
367733341,granify,34.95
367733343,granify,70.12
367733345,granify,39.95
367733347,baseline,85
367733349,granify,39.95
367733351,granify,164.5
367733353,granify,41.87
367733355,granify,56.9
367733357,granify,21.95
367733359,granify,32
367733361,granify,21.95
367733363,granify,59.99
367733365,granify,199.7
367733367,granify,41.21
367733369,granify,41.9
367733371,granify,16.17
367733373,granify,27
367733375,granify,21.95
367733377,granify,45
367733379,baseline,34.95
367733381,baseline,230.85
367733383,granify,18
367733385,granify,50
367733387,granify,34.95
367733389,granify,50
367733391,granify,74.95
367733393,granify,34.95
367733395,baseline,32
367733397,granify,50
367733399,granify,48.38
367733401,granify,17.95
367733403,granify,21.95
367733405,granify,232.94
367733407,granify,34.95
367733409,granify,21.95
367733411,baseline,34.95
367733413,granify,17.95
367733415,granify,29.95
367733417,granify,38
367733419,granify,21.95
367733421,baseline,109.99
367733423,granify,21.95
367733425,granify,21.95
367733427,granify,34.95
367733429,granify,21.95
367733431,granify,39.95
367733433,granify,21.95
367733435,granify,34.95
367733437,granify,21.95
367733441,granify,20.94
367733443,granify,29.95
367733445,granify,34.95
367733447,baseline,16.9
367733449,granify,39.95
367733451,granify,34.95
367733453,granify,82
367733455,baseline,26.95
367733455,granify,26.95
367733457,granify,34.95
367733459,granify,34.95
367733461,granify,17.95
367733463,granify,32
367733465,granify,34.95
367733467,granify,69.9
367733469,baseline,34.95
367733471,granify,15
367733473,granify,21.95
367733475,granify,79.99
367733477,granify,50
367733479,granify,34.95
367733481,granify,34.95
367733483,granify,14.42
367733485,granify,34.95
367733487,granify,19.95
367733489,granify,21.95
367733491,granify,21.99
367733493,granify,32
367733495,granify,88.9
367733497,granify,50
367733499,granify,28
367733501,granify,284.5
367733503,granify,29.95
367733505,granify,34.95
367733507,granify,50
367733509,baseline,32.34
367733511,granify,32.7
367733513,granify,609
367733515,granify,29.95
367733517,granify,43.9
367733519,granify,45
367733521,granify,21.95
367733523,granify,84.95
367733525,granify,30
367733527,granify,34.95
367733529,baseline,65.48
367733531,granify,83.45
367733533,granify,199.99
367733535,granify,34.95
367733539,granify,50
367733541,granify,49.99
367733543,granify,34.95
367733545,granify,116.95
367733547,granify,21.95
367733549,granify,46.9
367733555,granify,109.33
367733557,granify,21.95
367733559,granify,34.95
367733561,granify,34.95
367733563,granify,34.95
367733565,granify,34.95
367733567,granify,34.95
367733569,granify,34.95
367733571,granify,39.95
367733573,granify,29.95
367733575,granify,49.99
367733577,granify,34.95
367733579,baseline,84.86
367733581,granify,59.9
367733583,granify,48.53
367733587,granify,30.91
367733589,granify,55
367733591,baseline,50
367733593,granify,34.95
367733595,granify,39.95
367733597,granify,34.95
367733599,granify,34.95
367733601,granify,34.95
367733603,granify,34.95
367733605,granify,17
367733607,granify,34.95
367733609,granify,58.9
367733611,granify,84.95
367733613,granify,34.95
367733615,granify,34.95
367733617,granify,34.95
367733619,granify,234.94
367733621,granify,69.9
367733623,granify,34.95
367733625,granify,45
367733627,granify,199.99
367733629,granify,199.99
367733631,granify,34.95
367733633,granify,34.95
367733635,granify,81.95
367733637,granify,44.98
367733639,granify,101.75
367733641,granify,34.95
367733643,granify,34.95
367733645,granify,34.95
367733647,granify,34.95
367733649,granify,199.98
367733651,granify,21.95
367733653,granify,34.95
367733655,granify,429.99
367733657,granify,29.95
367733659,granify,34.95
367733661,granify,34.95
367733665,baseline,199.99
367733667,baseline,81.72
367733671,granify,17.95
367733673,granify,34.95
367733675,granify,29.95
367733677,granify,30
367733679,granify,34.95
367733681,granify,38.99
367733683,granify,229.98
367733685,granify,17.95
367733687,granify,90
367733689,granify,325.69
367733691,granify,34.95
367733693,granify,50
367733697,granify,59.9
367733699,granify,87.9
367733701,granify,39.95
367733703,baseline,56.9
367733705,granify,34.95
367733707,granify,109.45
367733709,granify,35
367733713,granify,16.95
367733715,granify,42.5
367733717,granify,34.95
367733719,granify,74.85
367733721,granify,109.85
367733723,granify,19.95
367733725,baseline,329.95
367733727,granify,77.95
367733729,granify,56.9
367733731,granify,34.95
367733733,baseline,34.95
367733735,baseline,50
367733737,granify,34.95
367733739,baseline,34.95
367733741,granify,34.95
367733743,granify,29.95
367733745,granify,34.95
367733747,granify,121.95
367733749,granify,34.95
367733751,baseline,31.95
367733753,granify,34.95
367733755,granify,16.95
367733757,granify,34.95
367733759,granify,39.95
367733761,granify,119.85
367733763,granify,34.95
367733765,granify,34.95
367733767,granify,104.85
367733769,granify,34.95
367733771,granify,34.95
367733773,granify,50
367733775,granify,50
367733777,granify,50
367733779,granify,50
367733781,granify,84.95
367733783,granify,20
367733785,granify,34.95
367733787,granify,61.9
367733789,granify,21.95
367733791,baseline,34.95
367733793,granify,21.95
367733795,granify,34.95
367733797,granify,17.95
367733799,granify,16.95
367733801,granify,34.95
367733803,granify,34.95
367733805,granify,104.3
367733807,granify,34.95
367733809,granify,50
367733811,baseline,66.95
367733813,granify,56.2
367733815,granify,35.6
367733817,granify,29.95
367733819,granify,32
367733821,granify,228.94
367733823,granify,34.95
367733825,baseline,34.95
367733827,granify,39.95
367733829,granify,34.95
367733831,granify,129.95
367733835,granify,34.95
367733837,granify,154.9
367733839,granify,45
367733841,granify,34.95
367733843,granify,84.9
367733847,granify,39.95
367733849,granify,15.63
367733851,granify,34.95
367733853,granify,48.38
367733855,granify,22.39
367733857,granify,17.95
367733859,granify,21.95
367733861,baseline,199.99
367733863,granify,34.95
367733865,granify,86.85
367733867,granify,17.5
367733869,granify,34.95
367733871,granify,32
367733873,granify,32
367733875,granify,56.9
367733877,granify,34.95
367733879,granify,199.99
367733883,baseline,34.95
367733885,granify,36.95
367733887,granify,92
367733889,granify,21.95
367733891,granify,34.95
367733893,granify,835.95
367733895,granify,72.71
367733897,baseline,34.95
367733899,granify,199.99
367733901,granify,64.95
367733903,granify,18.6
367733905,granify,34.95
367733907,granify,21.95
367733909,granify,34.99
367733911,granify,34.95
367733913,granify,34.95
367733915,baseline,16.95
367733917,granify,29.95
367733919,granify,19.95
367733921,granify,138.9
367733923,granify,45
367733925,baseline,29.99
367733927,granify,99.85
367733929,granify,53.95
367733931,baseline,34.95
367733933,granify,96.85
367733935,granify,34.95
367733937,granify,107.95
367733939,granify,56.9
367733941,granify,34.95
367733943,baseline,34.95
367733945,granify,69.9
367733947,baseline,25
367733949,granify,34.95
367733951,baseline,50
367733953,baseline,36.95
367733955,baseline,36.89
367733957,granify,32
367733959,granify,39.95
367733961,granify,39.98
367733963,baseline,34.95
367733965,granify,174.5
367733967,granify,34.95
367733969,granify,34.95
367733971,granify,21.95
367733973,granify,85.28
367733975,granify,79.9
367733977,baseline,45
367733979,granify,34.95
367733981,baseline,16.65
367733983,granify,71.9
367733985,baseline,25.55
367733987,granify,27.95
367733989,granify,119.95
367733991,granify,34.95
367733993,granify,40.99
367733995,baseline,199.98
367733997,granify,51.17
367733999,baseline,31.95
367734001,granify,17.95
367734003,granify,34.95
367734005,granify,135
367734007,granify,34.95
367734009,granify,102.92
367734011,granify,34.95
367734015,baseline,256.19
367734017,granify,21.95
367734019,granify,45.45
367734021,granify,17.95
367734023,granify,171.55
367734025,granify,94.98
367734027,granify,115.77
367734029,baseline,57
367734031,granify,19.95
367734033,granify,20.63
367734035,granify,34.95
367734037,granify,124.35
367734039,granify,42.95
367734041,granify,36.95
367734043,granify,30
367734045,granify,25
367734049,granify,143.9
367734051,granify,34.95
367734053,granify,20
367734055,granify,21.25
367734057,granify,34.95
367734059,baseline,38.9
367734061,granify,103.9
367734063,baseline,162.95
367734065,granify,230.95
367734067,granify,10.5
367734069,granify,20.63
367734071,granify,36.95
367734073,granify,39.75
367734075,granify,39.95
367734077,granify,99.99
367734079,granify,34.95
367734081,granify,33.95
367734083,granify,20.65
367734085,granify,159.98
367734087,baseline,16.99
367734089,granify,20.63
367734091,granify,34.95
367734093,granify,11
367734095,granify,17.95
367734097,granify,34.95
367734099,granify,99.95
367734101,granify,39.95
367734103,granify,20.63
367734105,granify,20
367734107,granify,34.95
367734109,granify,31
367734111,granify,36.95
367734113,granify,199.95
367734115,granify,29.95
367734117,granify,91.7
367734119,granify,72.71
367734121,granify,16.95
367734123,granify,26.71
367734125,granify,269.98
367734127,granify,39.99
367734129,granify,106.9
367734131,granify,40
367734133,granify,59.95
367734135,granify,36.95
367734137,granify,33
367734139,granify,20.63
367734141,granify,106.9
367734143,granify,36.95
367734145,granify,19.5
367734147,granify,36.95
367734149,granify,134
367734151,granify,79.9
367734153,granify,81.35
367734157,granify,29.99
367734159,granify,39.95
367734161,granify,50
367734163,granify,102.18
367734165,baseline,12.95
367734167,granify,39.95
367734171,baseline,51.71
367734173,granify,36
367734175,granify,189.99
367734177,granify,36.95
367734179,granify,36.95
367734181,baseline,72.95
367734183,granify,734.7
367734185,granify,134.95
367734187,granify,36.95
367734189,granify,38.28
367734191,granify,34.95
367734193,granify,20.63
367734195,granify,141.24
367734197,granify,32
367734199,granify,34.95
367734201,granify,39.95
367734203,granify,62.9
367734205,granify,73.36
367734213,granify,125
367734215,baseline,32.72
367734217,granify,56.9
367734221,granify,32
367734223,granify,21.95
367734225,granify,29.95
367734227,granify,12.47
367734229,granify,56
367734231,granify,36.95
367734233,granify,60.94
367734235,granify,273
367734237,granify,174.96
367734239,granify,20.63
367734241,granify,116.95
367734243,granify,34.95
367734245,granify,137.95
367734247,granify,36.95
367734249,granify,36.95
367734251,granify,51.95
367734253,granify,73.9
367734255,granify,36.95
367734257,granify,109
367734259,granify,48.4
367734261,granify,17.95
367734263,granify,20.63
367734265,granify,36.95
367734267,granify,66.95
367734269,granify,159.45
367734271,granify,31.95
367734273,granify,34.95
367734275,granify,36.95
367734277,granify,36.95
367734279,granify,66.95
367734281,granify,73.9
367734283,granify,73.9
367734285,granify,134.95
367734289,granify,64.96
367734291,granify,36.95
367734293,granify,36.95
367734295,granify,34.95
367734297,granify,34.95
367734299,granify,34.95
367734301,granify,189.99
367734303,granify,20.63
367734305,granify,36.95
367734307,granify,47.25
367734309,granify,71.9
367734311,granify,36.95
367734313,granify,36.95
367734315,granify,40
367734317,granify,32
367734319,granify,86.93
367734321,granify,23
367734323,granify,34.95
367734325,granify,20.63
367734327,baseline,36.95
367734329,granify,89.9
367734331,granify,110.85
367734333,granify,34.95
367734335,granify,36.95
367734339,granify,36.95
367734341,granify,28
367734343,granify,73.9
367734345,granify,34.95
367734347,granify,82
367734349,granify,36.95
367734351,granify,71.9
367734353,granify,24.95
367734357,granify,108.85
367734361,granify,20.63
367734363,granify,27.95
367734365,granify,34.95
367734369,granify,24.95
367734371,baseline,36.95
367734373,granify,57.64
367734375,granify,59.99
367734377,granify,23
367734379,granify,65.87
367734381,granify,88.6
367734383,baseline,36.95
367734387,granify,21.25
367734389,granify,36.95
367734391,granify,20.63
367734393,granify,73.9
367734395,granify,41.26
367734397,granify,36.95
367734399,granify,199.99
367734401,granify,39.95
367734405,granify,36.95
367734407,granify,13.17
367734409,granify,129.9
367734411,granify,21.95
367734413,granify,36.95
367734415,baseline,106.85
367734417,granify,39.95
367734419,granify,20.63
367734421,granify,152
367734423,granify,36.95
367734425,granify,17
367734427,granify,36.95
367734429,granify,64.95
367734431,granify,12.99
367734433,granify,36.95
367734435,granify,199.99
367734437,granify,34.95
367734439,granify,39.95
367734441,granify,44.95
367734445,granify,25.01
367734449,granify,16.17
367734451,granify,34.95
367734453,granify,40
367734455,granify,29.95
367734457,granify,99.81
367734459,granify,58.9
367734461,granify,34.95
367734463,baseline,199.99
367734465,granify,29.95
367734467,granify,31.95
367734469,granify,74.95
367734471,granify,73.9
367734473,granify,20.63
367734475,granify,20.63
367734477,granify,99.99
367734479,baseline,50
367734479,granify,50
367734481,granify,36.95
367734485,baseline,31.01
367734487,granify,50
367734489,granify,34.95
367734491,granify,110.85
367734493,granify,36.95
367734495,granify,36.95
367734497,granify,31
367734499,granify,139.94
367734501,granify,159.19
367734503,granify,77.55
367734505,granify,36.95
367734507,granify,69.9
367734509,granify,73.9
367734511,granify,19.95
367734513,granify,36.95
367734517,granify,77.94
367734519,granify,108.85
367734521,granify,16.25
367734523,granify,114.98
367734525,granify,16.95
367734527,granify,39.99
367734529,granify,245
367734531,granify,16.95
367734533,granify,243.08
367734535,baseline,36.95
367734537,granify,28
367734539,granify,37
367734543,granify,50
367734545,granify,110.85
367734547,granify,61.5
367734549,granify,69.9
367734551,granify,36.95
367734555,granify,41.26
367734559,granify,36.95
367734561,granify,36.95
367734563,granify,186.85
367734567,granify,128.8
367734569,granify,36.95
367734571,granify,45.04
367734573,granify,99.99
367734575,granify,19.95
367734577,granify,19.95
367734579,granify,56.9
367734581,granify,21.95
367734583,granify,85.16
367734585,granify,20.63
367734587,granify,299.95
367734589,granify,50
367734593,granify,36.95
367734595,granify,19.99
367734597,granify,20.63
367734599,granify,36.95
367734601,granify,99.95
367734603,granify,134.8
367734605,granify,34.95
367734607,granify,145.85
367734609,granify,46.73
367734611,granify,150.76
367734613,baseline,24
367734615,granify,49.98
367734617,granify,34.95
367734619,granify,34.95
367734621,baseline,39.95
367734623,granify,31.95
367734625,granify,36.95
367734627,granify,29
367734633,granify,64
367734635,granify,199.99
367734637,granify,21.95
367734639,granify,34.95
367734641,granify,34.95
367734643,granify,19.95
367734645,granify,191.75
367734647,granify,62.9
367734649,granify,138.9
367734651,granify,429.9
367734653,baseline,53.9
367734655,granify,34.95
367734657,granify,50
367734659,granify,62.33
367734661,granify,108.85
367734663,granify,16.17
367734665,granify,32
367734667,granify,71.9
367734671,granify,52.9
367734673,granify,34.95
367734675,granify,15
367734677,granify,19.95
367734679,granify,36.95
367734683,baseline,21.95
367734687,granify,34.95
367734689,granify,31
367734691,granify,196.85
367734693,granify,28
367734695,granify,39.95
367734697,granify,34.95
367734699,granify,19.95
367734701,granify,34.95
367734703,granify,45
367734705,granify,36.95
367734707,granify,27
367734709,granify,41.34
367734711,granify,219.36
367734713,granify,34.95
367734715,granify,36.95
367734717,granify,21.95
367734719,granify,139.99
367734721,granify,132.85
367734723,granify,34.95
367734725,granify,29.95
367734727,baseline,20.63
367734729,granify,45.95
367734731,baseline,34.95
367734733,granify,73.9
367734735,granify,34.95
367734737,granify,19.95
367734739,granify,73.9
367734741,granify,22.9
367734743,granify,34.95
367734745,granify,34.95
367734747,granify,69.9
367734749,granify,34.95
367734753,granify,34.95
367734755,granify,19.99
367734757,granify,34.95
367734759,granify,39.87
367734763,granify,105.9
367734765,granify,66.95
367734767,granify,89.95
367734769,granify,37.22
367734771,granify,42
367734773,granify,17.95
367734775,granify,47.75
367734777,granify,29.95
367734779,granify,34.95
367734781,granify,71.95
367734783,granify,69.9
367734785,granify,50
367734787,granify,39.9
367734789,granify,19.95
367734791,granify,39.5
367734793,granify,34.95
367734795,granify,34.95
367734797,granify,112.95
367734799,baseline,25.94
367734801,granify,49.99
367734803,granify,34.95
367734805,granify,106.9
367734809,granify,77.5
367734811,granify,37
367734813,granify,36.95
367734815,granify,34.95
367734819,granify,29.95
367734821,granify,24
367734823,granify,36.95
367734825,granify,34.95
367734827,granify,69.9
367734829,granify,52.9
367734831,granify,72.55
367734833,granify,33
367734835,granify,12.25
367734839,granify,110.85
367734841,granify,34.95
367734845,granify,51.69
367734847,granify,71.9
367734849,granify,73.9
367734851,granify,199.98
367734853,baseline,36.95
367734855,granify,20.63
367734857,granify,7
367734861,granify,82.95
367734863,granify,36.95
367734865,granify,22
367734867,granify,19.86
367734869,granify,198
367734871,granify,19.95
367734873,granify,39.99
367734875,granify,40.65
367734877,granify,61.95
367734879,granify,29.95
367734881,granify,34.95
367734883,granify,99.99
367734885,granify,37
367734887,granify,125.85
367734889,granify,34.95
367734891,granify,34
367734893,granify,19.95
367734901,granify,36.95
367734903,granify,69.9
367734905,granify,22
367734907,granify,80.74
367734909,granify,21.95
367734911,baseline,69.9
367734913,baseline,15.98
367734915,granify,19.96
367734917,granify,34.95
367734919,granify,19.95
367734921,granify,76.11
367734923,granify,34.95
367734925,granify,34.95
367734927,granify,36.95
367734929,granify,18
367734931,granify,69.9
367734933,granify,50
367734937,granify,36.95
367734939,granify,50
367734941,granify,14.95
367734943,granify,69.9
367734945,granify,66.58
367734947,granify,17.95
367734949,granify,50
367734951,granify,37.75
367734953,granify,21.95
367734955,granify,248.37
367734957,granify,34.95
367734959,granify,34.95
367734961,granify,286.15
367734963,granify,45
367734965,granify,34.95
367734967,baseline,53.9
367734969,granify,34.95
367734971,baseline,79.94
367734973,granify,34.95
367734975,granify,34.95
367734977,baseline,34.95
